Path;SteerAngle;Throttle;Brake;Speed;X_Position;Y_Position;Pitch;Yaw;Roll
C:\Users\hp\Documents\Robotics\IMG\robocam_2020_04_17_13_39_05_471.jpg;15;0;0;0.03626112;54.02444;97.8527;0.03020665;141.5503;0.3273959
C:\Users\hp\Documents\Robotics\IMG\robocam_2020_04_17_13_39_05_521.jpg;15;0;0;0.03433248;54.02443;97.85273;359.97;143.3505;0.3538842
C:\Users\hp\Documents\Robotics\IMG\robocam_2020_04_17_13_39_05_571.jpg;15;0;0;0.03118113;54.02441;97.85278;359.8887;146.0509;0.391551
C:\Users\hp\Documents\Robotics\IMG\robocam_2020_04_17_13_39_05_621.jpg;15;0;0;0.02896217;54.02439;97.8528;359.8407;147.8511;0.4146488
C:\Users\hp\Documents\Robotics\IMG\robocam_2020_04_17_13_39_05_671.jpg;15;0;0;0.02347715;54.02437;97.85284;359.7833;150.5514;0.4389481
C:\Users\hp\Documents\Robotics\IMG\robocam_2020_04_17_13_39_05_721.jpg;15;0;0;0.01996873;54.02435;97.85285;359.7548;152.3515;0.4471833
C:\Users\hp\Documents\Robotics\IMG\robocam_2020_04_17_13_39_05_771.jpg;12.7643;0;0;0.01649133;54.02433;97.85287;359.7214;154.7825;0.448544
C:\Users\hp\Documents\Robotics\IMG\robocam_2020_04_17_13_39_05_821.jpg;10.51136;0;0;0.01466826;54.02432;97.85287;359.7027;156.1336;0.4431101
C:\Users\hp\Documents\Robotics\IMG\robocam_2020_04_17_13_39_05_871.jpg;8.258408;0;0;0.01321515;54.0243;97.85287;359.6793;157.7562;0.425723
C:\Users\hp\Documents\Robotics\IMG\robocam_2020_04_17_13_39_05_921.jpg;6.000127;0;0;0.013019;54.02429;97.85286;359.6671;158.5663;0.4076981
C:\Users\hp\Documents\Robotics\IMG\robocam_2020_04_17_13_39_05_971.jpg;3.75483;0;0;0.013116;54.02427;97.85284;359.652;159.3773;0.3736494
C:\Users\hp\Documents\Robotics\IMG\robocam_2020_04_17_13_39_06_021.jpg;1.500443;0;0;0.0133399;54.02426;97.85284;359.6442;159.6484;0.3468709
C:\Users\hp\Documents\Robotics\IMG\robocam_2020_04_17_13_39_06_071.jpg;0;0;0;0.01373734;54.02425;97.85282;359.6366;159.6944;0.3017012
C:\Users\hp\Documents\Robotics\IMG\robocam_2020_04_17_13_39_06_120.jpg;0;0;0;0.01404456;54.02425;97.85281;359.6356;159.6944;0.2700768
C:\Users\hp\Documents\Robotics\IMG\robocam_2020_04_17_13_39_06_171.jpg;0;0;0;-0.01450944;54.02424;97.85278;359.64;159.6944;0.2215408
C:\Users\hp\Documents\Robotics\IMG\robocam_2020_04_17_13_39_06_223.jpg;0;0;0;-0.01478656;54.02424;97.85277;359.6466;159.6944;0.1889378
C:\Users\hp\Documents\Robotics\IMG\robocam_2020_04_17_13_39_06_272.jpg;0;0;0;-0.0151104;54.02425;97.85275;359.6617;159.6944;0.1404436
C:\Users\hp\Documents\Robotics\IMG\robocam_2020_04_17_13_39_06_321.jpg;0;0;0;-0.01524871;54.02425;97.85273;359.6747;159.6944;0.1088047
C:\Users\hp\Documents\Robotics\IMG\robocam_2020_04_17_13_39_06_370.jpg;0;0;0;-0.01532416;54.02425;97.85271;359.6983;159.6944;0.06303044
C:\Users\hp\Documents\Robotics\IMG\robocam_2020_04_17_13_39_06_421.jpg;0;0;0;-0.015282;54.02425;97.8527;359.7164;159.6944;0.03397106
C:\Users\hp\Documents\Robotics\IMG\robocam_2020_04_17_13_39_06_471.jpg;0;0;0;-0.01508021;54.02426;97.85268;359.7463;159.6944;359.9931
C:\Users\hp\Documents\Robotics\IMG\robocam_2020_04_17_13_39_06_521.jpg;0.77391;0;0;-0.01485595;54.02426;97.85267;359.7678;159.7408;359.968
C:\Users\hp\Documents\Robotics\IMG\robocam_2020_04_17_13_39_06_571.jpg;2.99943;0;0;-0.01441498;54.02427;97.85265;359.8013;160.1467;359.9348
C:\Users\hp\Documents\Robotics\IMG\robocam_2020_04_17_13_39_06_623.jpg;5.318397;0;0;-0.0140581;54.02428;97.85264;359.8238;160.6904;359.9156
C:\Users\hp\Documents\Robotics\IMG\robocam_2020_04_17_13_39_06_671.jpg;7.555414;0;0;-0.01344614;54.02429;97.85262;359.8568;161.9163;359.8905
C:\Users\hp\Documents\Robotics\IMG\robocam_2020_04_17_13_39_06_721.jpg;9.763767;0;0;-0.01298404;54.0243;97.8526;359.8779;162.9994;359.8761
C:\Users\hp\Documents\Robotics\IMG\robocam_2020_04_17_13_39_06_770.jpg;12.03083;0;0;-0.01223236;54.0243;97.8526;359.9076;165.0264;359.8572
C:\Users\hp\Documents\Robotics\IMG\robocam_2020_04_17_13_39_06_821.jpg;14.25971;0;0;-0.01169969;54.02431;97.85259;359.9257;166.6463;359.8464
C:\Users\hp\Documents\Robotics\IMG\robocam_2020_04_17_13_39_06_871.jpg;15;0;0;-0.0108771;54.02433;97.85258;359.9505;169.3459;359.8322
C:\Users\hp\Documents\Robotics\IMG\robocam_2020_04_17_13_39_06_921.jpg;15;0;0;-0.01030921;54.02433;97.85258;359.9658;171.1459;359.8239
C:\Users\hp\Documents\Robotics\IMG\robocam_2020_04_17_13_39_06_971.jpg;15;0;0;0;54.02435;97.85257;359.9869;173.8459;359.8136
C:\Users\hp\Documents\Robotics\IMG\robocam_2020_04_17_13_39_07_023.jpg;13.35793;0;0;0;54.02435;97.85257;-4.918537E-05;175.6006;359.8081
C:\Users\hp\Documents\Robotics\IMG\robocam_2020_04_17_13_39_07_074.jpg;11.13881;0;0;0;54.02436;97.85257;0.01934086;177.7398;359.8022
C:\Users\hp\Documents\Robotics\IMG\robocam_2020_04_17_13_39_07_124.jpg;0;0;0;0;54.02436;97.85257;0.03185039;178.9406;359.8001
C:\Users\hp\Documents\Robotics\IMG\robocam_2020_04_17_13_39_07_175.jpg;-2.256939;0;0;0;54.02437;97.85256;0.05574058;178.6721;359.8014
C:\Users\hp\Documents\Robotics\IMG\robocam_2020_04_17_13_39_07_226.jpg;-4.483543;0;0;0;54.02438;97.85257;0.07084712;178.2667;359.8049
C:\Users\hp\Documents\Robotics\IMG\robocam_2020_04_17_13_39_07_276.jpg;-6.77106;0;0;0;54.02439;97.85257;0.0923283;177.179;359.8141
C:\Users\hp\Documents\Robotics\IMG\robocam_2020_04_17_13_39_07_324.jpg;-9.134545;0;0;0;54.02439;97.85257;0.1052716;176.2316;359.8228
C:\Users\hp\Documents\Robotics\IMG\robocam_2020_04_17_13_39_07_372.jpg;-11.08905;0;0;0;54.0244;97.85258;0.12249;174.3585;359.8394
C:\Users\hp\Documents\Robotics\IMG\robocam_2020_04_17_13_39_07_423.jpg;-13.34419;0;0;0;54.0244;97.85258;0.1320804;172.8463;359.8526
C:\Users\hp\Documents\Robotics\IMG\robocam_2020_04_17_13_39_07_471.jpg;-15;0;0;0;54.0244;97.85258;0.1430849;170.2042;359.8748
C:\Users\hp\Documents\Robotics\IMG\robocam_2020_04_17_13_39_07_521.jpg;-15;0;0;0;54.0244;97.85258;0.1475494;168.4042;359.8905
C:\Users\hp\Documents\Robotics\IMG\robocam_2020_04_17_13_39_07_571.jpg;-15;0;0;0;54.0244;97.85259;0.1499353;165.7042;359.9142
C:\Users\hp\Documents\Robotics\IMG\robocam_2020_04_17_13_39_07_621.jpg;-15;0;0;0;54.0244;97.85259;0.1487984;163.9041;359.9298
C:\Users\hp\Documents\Robotics\IMG\robocam_2020_04_17_13_39_07_671.jpg;-15;0;0;0;54.0244;97.8526;0.1433366;161.2041;359.9523
C:\Users\hp\Documents\Robotics\IMG\robocam_2020_04_17_13_39_07_721.jpg;-15;0;0;0;54.0244;97.8526;0.1374285;159.404;359.9664
C:\Users\hp\Documents\Robotics\IMG\robocam_2020_04_17_13_39_07_770.jpg;-15;0;0;0;54.02439;97.8526;0.1256268;156.704;359.9856
C:\Users\hp\Documents\Robotics\IMG\robocam_2020_04_17_13_39_07_821.jpg;-15;0;0;0;54.02439;97.85261;0.1160943;154.904;-0.002954573
C:\Users\hp\Documents\Robotics\IMG\robocam_2020_04_17_13_39_07_872.jpg;-15;0;0;0;54.02439;97.85262;0.09982351;152.204;0.01177699
C:\Users\hp\Documents\Robotics\IMG\robocam_2020_04_17_13_39_07_921.jpg;-15;0;0;0;54.02439;97.85262;0.08797353;150.404;0.01991557
C:\Users\hp\Documents\Robotics\IMG\robocam_2020_04_17_13_39_07_971.jpg;-15;0;0;0;54.02438;97.85263;0.06922481;147.704;0.02952754
C:\Users\hp\Documents\Robotics\IMG\robocam_2020_04_17_13_39_08_021.jpg;-15;0;0;0;54.02438;97.85262;0.05637632;145.904;0.03420996
C:\Users\hp\Documents\Robotics\IMG\robocam_2020_04_17_13_39_08_071.jpg;-15;0;0;0;54.02438;97.85263;0.03706502;143.204;0.03872789
C:\Users\hp\Documents\Robotics\IMG\robocam_2020_04_17_13_39_08_122.jpg;-15;0;0;0;54.02438;97.85263;0.02442667;141.4041;0.04015392
C:\Users\hp\Documents\Robotics\IMG\robocam_2020_04_17_13_39_08_172.jpg;-15;0;0;0;54.02437;97.85263;0.006226898;138.704;0.04011326
C:\Users\hp\Documents\Robotics\IMG\robocam_2020_04_17_13_39_08_221.jpg;-15;0;0;0;54.02437;97.85264;-0.005195737;136.9041;0.03877636
C:\Users\hp\Documents\Robotics\IMG\robocam_2020_04_17_13_39_08_271.jpg;-15;0;0;0;54.02436;97.85265;359.979;134.2041;0.03508235
C:\Users\hp\Documents\Robotics\IMG\robocam_2020_04_17_13_39_08_321.jpg;-15;0;0;0;54.02436;97.85265;359.9696;132.4041;0.03167033
C:\Users\hp\Documents\Robotics\IMG\robocam_2020_04_17_13_39_08_371.jpg;-15;0;0;0;54.02436;97.85265;359.9571;129.7041;0.02544264
C:\Users\hp\Documents\Robotics\IMG\robocam_2020_04_17_13_39_08_422.jpg;-15;0;0;0;54.02435;97.85265;359.9501;127.9041;0.02073662
C:\Users\hp\Documents\Robotics\IMG\robocam_2020_04_17_13_39_08_472.jpg;-15;0;0;0;54.02435;97.85265;359.9414;125.2041;0.01316149
C:\Users\hp\Documents\Robotics\IMG\robocam_2020_04_17_13_39_08_521.jpg;-15;0;0;0;54.02435;97.85266;359.937;123.4041;0.007942961
C:\Users\hp\Documents\Robotics\IMG\robocam_2020_04_17_13_39_08_571.jpg;-15;0;0;0;54.02435;97.85265;359.9322;120.7042;0.0001445947
C:\Users\hp\Documents\Robotics\IMG\robocam_2020_04_17_13_39_08_622.jpg;-15;0;0;0;54.02435;97.85266;359.9302;118.9042;-0.00488344
C:\Users\hp\Documents\Robotics\IMG\robocam_2020_04_17_13_39_08_672.jpg;-15;0;0;0;54.02434;97.85265;359.9291;116.2042;359.9881
C:\Users\hp\Documents\Robotics\IMG\robocam_2020_04_17_13_39_08_722.jpg;-15;0;0;0;54.02434;97.85265;359.9294;114.4042;359.9838
C:\Users\hp\Documents\Robotics\IMG\robocam_2020_04_17_13_39_08_771.jpg;-15;0;0;0;54.02434;97.85265;359.9312;111.7042;359.9782
C:\Users\hp\Documents\Robotics\IMG\robocam_2020_04_17_13_39_08_821.jpg;-15;0;0;0;54.02434;97.85265;359.9333;109.9042;359.9751
C:\Users\hp\Documents\Robotics\IMG\robocam_2020_04_17_13_39_08_872.jpg;-15;0;0;0;54.02434;97.85265;359.9376;107.2042;359.9714
C:\Users\hp\Documents\Robotics\IMG\robocam_2020_04_17_13_39_08_922.jpg;-15;0;0;0;54.02434;97.85265;359.941;105.4042;359.9697
C:\Users\hp\Documents\Robotics\IMG\robocam_2020_04_17_13_39_08_971.jpg;-15;0;0;0;54.02435;97.85265;359.9468;102.7042;359.9682
C:\Users\hp\Documents\Robotics\IMG\robocam_2020_04_17_13_39_09_021.jpg;-15;0;0;0;54.02435;97.85265;359.951;100.9042;359.9678
C:\Users\hp\Documents\Robotics\IMG\robocam_2020_04_17_13_39_09_071.jpg;-15;0;0;0;54.02435;97.85264;359.9577;98.20422;359.9684
C:\Users\hp\Documents\Robotics\IMG\robocam_2020_04_17_13_39_09_121.jpg;-15;0;0;0;54.02434;97.85264;359.9622;96.40424;359.9694
C:\Users\hp\Documents\Robotics\IMG\robocam_2020_04_17_13_39_09_172.jpg;-15;0;0;0;54.02435;97.85263;359.9689;93.70425;359.9718
C:\Users\hp\Documents\Robotics\IMG\robocam_2020_04_17_13_39_09_222.jpg;-15;0;0;0;54.02435;97.85263;359.9733;91.90424;359.9738
C:\Users\hp\Documents\Robotics\IMG\robocam_2020_04_17_13_39_09_271.jpg;-15;0;0;0;54.02435;97.85263;359.9796;89.20425;359.9777
C:\Users\hp\Documents\Robotics\IMG\robocam_2020_04_17_13_39_09_321.jpg;-15;0;0;0;54.02435;97.85263;359.9836;87.40425;359.9805
C:\Users\hp\Documents\Robotics\IMG\robocam_2020_04_17_13_39_09_371.jpg;-15;0;0;0;54.02435;97.85262;359.989;84.70425;359.9853
C:\Users\hp\Documents\Robotics\IMG\robocam_2020_04_17_13_39_09_421.jpg;-15;0;0;0;54.02436;97.85262;359.9923;82.90425;359.9886
C:\Users\hp\Documents\Robotics\IMG\robocam_2020_04_17_13_39_09_472.jpg;-15;0;0;0;54.02436;97.85261;-0.003345093;80.20426;359.9938
C:\Users\hp\Documents\Robotics\IMG\robocam_2020_04_17_13_39_09_522.jpg;-15;0;0;0;54.02436;97.85262;-0.0008578391;78.40425;-0.002755657
C:\Users\hp\Documents\Robotics\IMG\robocam_2020_04_17_13_39_09_572.jpg;-15;0;0;0;54.02436;97.85262;0.00226331;75.70425;0.002346383
C:\Users\hp\Documents\Robotics\IMG\robocam_2020_04_17_13_39_09_621.jpg;-15;0;0;0;54.02436;97.85262;0.003943513;73.90424;0.005622104
C:\Users\hp\Documents\Robotics\IMG\robocam_2020_04_17_13_39_09_671.jpg;-15;0;0;0;54.02436;97.85261;0.005890758;71.20425;0.01024646
C:\Users\hp\Documents\Robotics\IMG\robocam_2020_04_17_13_39_09_721.jpg;-15;0;0;0;54.02436;97.85261;0.006828617;69.40427;0.01308658
C:\Users\hp\Documents\Robotics\IMG\robocam_2020_04_17_13_39_09_773.jpg;-15;0;0;0;54.02436;97.85262;0.007745073;66.70428;0.0169108
C:\Users\hp\Documents\Robotics\IMG\robocam_2020_04_17_13_39_09_822.jpg;-15;0;0;0;54.02436;97.85261;0.008062728;64.90427;0.01913712
C:\Users\hp\Documents\Robotics\IMG\robocam_2020_04_17_13_39_09_872.jpg;-15;0;0;0;54.02437;97.85261;0.008161373;62.20426;0.02194978
C:\Users\hp\Documents\Robotics\IMG\robocam_2020_04_17_13_39_09_921.jpg;-15;0;0;0;54.02437;97.85261;0.008015089;60.40427;0.02345992
C:\Users\hp\Documents\Robotics\IMG\robocam_2020_04_17_13_39_09_972.jpg;-15;0;0;0;54.02437;97.85261;0.007544362;57.70426;0.0251646
C:\Users\hp\Documents\Robotics\IMG\robocam_2020_04_17_13_39_10_022.jpg;-15;0;0;0;54.02437;97.85261;0.007103735;55.90425;0.02592983
C:\Users\hp\Documents\Robotics\IMG\robocam_2020_04_17_13_39_10_073.jpg;-15;0;0;0;54.02437;97.85261;0.006315844;53.20424;0.02653497
C:\Users\hp\Documents\Robotics\IMG\robocam_2020_04_17_13_39_10_121.jpg;-15;0;0;0;54.02436;97.85261;0.005742804;51.40422;0.02659225
C:\Users\hp\Documents\Robotics\IMG\robocam_2020_04_17_13_39_10_171.jpg;-15;0;0;0;54.02437;97.85261;0.004866647;48.70422;0.02619456
C:\Users\hp\Documents\Robotics\IMG\robocam_2020_04_17_13_39_10_221.jpg;-15;0;0;0;54.02436;97.8526;0.00430142;46.90421;0.02563209
C:\Users\hp\Documents\Robotics\IMG\robocam_2020_04_17_13_39_10_272.jpg;-15;0;0;0;54.02436;97.85261;0.003524947;44.20424;0.0243948
C:\Users\hp\Documents\Robotics\IMG\robocam_2020_04_17_13_39_10_321.jpg;-15;0;0;0;54.02436;97.85261;0.003076236;42.40425;0.02333878
C:\Users\hp\Documents\Robotics\IMG\robocam_2020_04_17_13_39_10_372.jpg;-12.74525;0;0;0;54.02436;97.85261;0.002631715;39.97519;0.02145595
C:\Users\hp\Documents\Robotics\IMG\robocam_2020_04_17_13_39_10_421.jpg;-10.45002;0;0;0;54.02436;97.85261;0.00251113;38.62862;0.02003475
C:\Users\hp\Documents\Robotics\IMG\robocam_2020_04_17_13_39_10_471.jpg;-8.246808;0;0;0;54.02436;97.85261;0.002548833;37.00951;0.01771342
C:\Users\hp\Documents\Robotics\IMG\robocam_2020_04_17_13_39_10_522.jpg;-6.003522;0;0;0;54.02436;97.8526;0.002693284;36.19805;0.01607046
C:\Users\hp\Documents\Robotics\IMG\robocam_2020_04_17_13_39_10_571.jpg;-3.755349;0;0;0;54.02436;97.85259;0.003032713;35.38809;0.01350637
C:\Users\hp\Documents\Robotics\IMG\robocam_2020_04_17_13_39_10_622.jpg;-1.500017;0;0;0;54.02436;97.85258;0.003308136;35.11751;0.01175553
C:\Users\hp\Documents\Robotics\IMG\robocam_2020_04_17_13_39_10_672.jpg;0;0;0;0;54.02436;97.85258;0.003730512;35.07432;0.009106728
C:\Users\hp\Documents\Robotics\IMG\robocam_2020_04_17_13_39_10_721.jpg;0;0;0;0;54.02435;97.85259;0.003962936;35.07432;0.007360613
C:\Users\hp\Documents\Robotics\IMG\robocam_2020_04_17_13_39_10_772.jpg;0;0;0;0;54.02435;97.8526;0.004230347;35.07431;0.004811981
C:\Users\hp\Documents\Robotics\IMG\robocam_2020_04_17_13_39_10_821.jpg;0;0;0;0;54.02435;97.85259;0.004355263;35.07431;0.003179456
C:\Users\hp\Documents\Robotics\IMG\robocam_2020_04_17_13_39_10_871.jpg;0;0;0;0;54.02435;97.85258;0.004464525;35.07431;0.0008598999
C:\Users\hp\Documents\Robotics\IMG\robocam_2020_04_17_13_39_10_921.jpg;0;0;0;0;54.02435;97.85258;0.004487478;35.07431;-0.0005850078
C:\Users\hp\Documents\Robotics\IMG\robocam_2020_04_17_13_39_10_971.jpg;0;0;0;0;54.02435;97.85257;0.004451544;35.07431;-0.00257915
C:\Users\hp\Documents\Robotics\IMG\robocam_2020_04_17_13_39_11_021.jpg;0;0;0;0;54.02435;97.85257;0.004383416;35.07431;-0.003783096
C:\Users\hp\Documents\Robotics\IMG\robocam_2020_04_17_13_39_11_071.jpg;0;0;0;0;54.02435;97.85256;0.00422074;35.07431;-0.005388289
C:\Users\hp\Documents\Robotics\IMG\robocam_2020_04_17_13_39_11_124.jpg;0;0;0;0;54.02435;97.85257;0.004075893;35.0743;359.9937
C:\Users\hp\Documents\Robotics\IMG\robocam_2020_04_17_13_39_11_172.jpg;0;0;0;0;54.02435;97.85257;0.003810529;35.0743;359.9925
C:\Users\hp\Documents\Robotics\IMG\robocam_2020_04_17_13_39_11_228.jpg;-2.476579;0;0;0;54.02434;97.85258;0.003535932;34.78951;359.9916
C:\Users\hp\Documents\Robotics\IMG\robocam_2020_04_17_13_39_11_277.jpg;-4.747644;0;0;0;54.02435;97.85258;0.003382685;34.26492;359.9911
C:\Users\hp\Documents\Robotics\IMG\robocam_2020_04_17_13_39_11_322.jpg;-6.776114;0;0;0;54.02435;97.85259;0.003249177;33.52964;359.9908
C:\Users\hp\Documents\Robotics\IMG\robocam_2020_04_17_13_39_11_373.jpg;-9.032328;0;0;0;54.02434;97.85258;0.003087934;32.03628;359.9905
C:\Users\hp\Documents\Robotics\IMG\robocam_2020_04_17_13_39_11_423.jpg;-11.28801;0;0;0;54.02434;97.85258;0.003008102;30.77155;359.9904
C:\Users\hp\Documents\Robotics\IMG\robocam_2020_04_17_13_39_11_472.jpg;-13.53404;0;0;0;54.02434;97.85257;0.002920166;28.46972;359.9905
C:\Users\hp\Documents\Robotics\IMG\robocam_2020_04_17_13_39_11_522.jpg;-15;0;0;0;54.02435;97.85257;0.002868342;26.71482;359.9907
C:\Users\hp\Documents\Robotics\IMG\robocam_2020_04_17_13_39_11_571.jpg;-15;0;0;0;54.02435;97.85257;0.002745725;24.01479;359.9911
C:\Users\hp\Documents\Robotics\IMG\robocam_2020_04_17_13_39_11_623.jpg;-15;0;0;0;54.02435;97.85257;0.002625224;22.21479;359.9914
C:\Users\hp\Documents\Robotics\IMG\robocam_2020_04_17_13_39_11_672.jpg;-15;0;0;0;54.02435;97.85257;0.002385391;19.51479;359.9919
C:\Users\hp\Documents\Robotics\IMG\robocam_2020_04_17_13_39_11_724.jpg;-15;0;0;0;54.02434;97.85258;0.002186262;17.71478;359.9923
C:\Users\hp\Documents\Robotics\IMG\robocam_2020_04_17_13_39_11_772.jpg;-15;0;0;0;54.02434;97.85258;0.001830438;15.01481;359.993
C:\Users\hp\Documents\Robotics\IMG\robocam_2020_04_17_13_39_11_822.jpg;-15;0;0;0;54.02434;97.85258;0.001557812;13.21481;359.9934
C:\Users\hp\Documents\Robotics\IMG\robocam_2020_04_17_13_39_11_872.jpg;-15;0;0;0;54.02433;97.85259;0.001103665;10.51479;359.9941
C:\Users\hp\Documents\Robotics\IMG\robocam_2020_04_17_13_39_11_922.jpg;-15;0;0;0;54.02433;97.8526;0.0007744619;8.714767;-0.005382075
C:\Users\hp\Documents\Robotics\IMG\robocam_2020_04_17_13_39_11_971.jpg;-15;0;0;0;54.02433;97.85261;0.0002515126;6.014755;-0.004676386
C:\Users\hp\Documents\Robotics\IMG\robocam_2020_04_17_13_39_12_021.jpg;-15;0;0;0;54.02433;97.85262;-0.0001124292;4.214745;-0.004218001
C:\Users\hp\Documents\Robotics\IMG\robocam_2020_04_17_13_39_12_072.jpg;-15;0;0;0;54.02432;97.85262;-0.0006681487;1.514725;-0.003557589
C:\Users\hp\Documents\Robotics\IMG\robocam_2020_04_17_13_39_12_122.jpg;-15;0;0;0;54.02432;97.85262;-0.001040675;359.7147;-0.003141284
C:\Users\hp\Documents\Robotics\IMG\robocam_2020_04_17_13_39_12_172.jpg;-15;0;0;0;54.02432;97.8526;-0.001590822;357.0147;-0.002556291
C:\Users\hp\Documents\Robotics\IMG\robocam_2020_04_17_13_39_12_222.jpg;-15;0;0;0;54.02432;97.85259;-0.001946054;355.2147;-0.002195384
C:\Users\hp\Documents\Robotics\IMG\robocam_2020_04_17_13_39_12_272.jpg;-15;0;0;0;54.02433;97.85258;-0.002453078;352.5147;-0.001700196
C:\Users\hp\Documents\Robotics\IMG\robocam_2020_04_17_13_39_12_322.jpg;-15;0;0;0;54.02433;97.85258;-0.002769695;350.7147;-0.001400755
C:\Users\hp\Documents\Robotics\IMG\robocam_2020_04_17_13_39_12_372.jpg;-15;0;0;0;54.02433;97.85259;-0.003202824;348.0147;-0.0009989353
C:\Users\hp\Documents\Robotics\IMG\robocam_2020_04_17_13_39_12_427.jpg;-15;0;0;0;54.02433;97.8526;-0.00346004;346.2147;-0.0007606797
C:\Users\hp\Documents\Robotics\IMG\robocam_2020_04_17_13_39_12_473.jpg;-15;0;0;0;54.02433;97.85261;-0.003793569;343.5147;-0.0004451146
C:\Users\hp\Documents\Robotics\IMG\robocam_2020_04_17_13_39_12_522.jpg;-15;0;0;0;54.02432;97.85262;-0.003978861;341.7147;-0.0002623019
C:\Users\hp\Documents\Robotics\IMG\robocam_2020_04_17_13_39_12_572.jpg;-15;0;0;0;54.02432;97.85262;-0.004199098;339.0147;-2.381416E-05
C:\Users\hp\Documents\Robotics\IMG\robocam_2020_04_17_13_39_12_621.jpg;-15;0;0;0;54.02432;97.85263;-0.004305098;337.2147;0.0001141937
C:\Users\hp\Documents\Robotics\IMG\robocam_2020_04_17_13_39_12_672.jpg;-15;0;0;0;54.02432;97.85264;-0.004404071;334.5147;0.0002951912
C:\Users\hp\Documents\Robotics\IMG\robocam_2020_04_17_13_39_12_721.jpg;-15;0;0;0;54.02433;97.85264;-0.004431053;332.7147;0.0003974028
C:\Users\hp\Documents\Robotics\IMG\robocam_2020_04_17_13_39_12_772.jpg;-13.51673;0;0;0;54.02433;97.85265;-0.004411756;330.1482;0.0005433296
C:\Users\hp\Documents\Robotics\IMG\robocam_2020_04_17_13_39_12_821.jpg;-11.26922;0;0;0;54.02433;97.85265;-0.004357023;328.7072;0.0006497798
C:\Users\hp\Documents\Robotics\IMG\robocam_2020_04_17_13_39_12_873.jpg;-8.947441;0;0;0;54.02434;97.85265;-0.004214435;326.9563;0.0008214964
C:\Users\hp\Documents\Robotics\IMG\robocam_2020_04_17_13_39_12_922.jpg;-6.73256;0;0;0;54.02433;97.85265;-0.004080344;326.0594;0.0009415946
C:\Users\hp\Documents\Robotics\IMG\robocam_2020_04_17_13_39_12_971.jpg;-4.480557;0.0517269;0;0;54.02444;97.85258;-0.0004459661;325.3833;0.001052227
C:\Users\hp\Documents\Robotics\IMG\robocam_2020_04_17_13_39_13_021.jpg;-2.250961;0.2003667;0;0;54.02479;97.85234;0.009695401;325.4047;0.001372612
C:\Users\hp\Documents\Robotics\IMG\robocam_2020_04_17_13_39_13_071.jpg;-0.01534704;0.3494076;0;0.01675161;54.02547;97.85187;0.02703022;325.3453;0.001425797
C:\Users\hp\Documents\Robotics\IMG\robocam_2020_04_17_13_39_13_122.jpg;0;0.4999131;0;0.02205043;54.02691;97.85088;0.06373837;325.1927;0.001632439
C:\Users\hp\Documents\Robotics\IMG\robocam_2020_04_17_13_39_13_172.jpg;0;0.6502035;0;0.05755158;54.03133;97.84781;0.1746251;325.2661;0.001601587
C:\Users\hp\Documents\Robotics\IMG\robocam_2020_04_17_13_39_13_222.jpg;0;0.8014758;0;0.06857269;54.03548;97.84494;0.2747305;325.3708;0.00123904
C:\Users\hp\Documents\Robotics\IMG\robocam_2020_04_17_13_39_13_272.jpg;0;0.9495552;0;0.1136576;54.04416;97.83888;0.4695945;325.3307;-0.0008537488
C:\Users\hp\Documents\Robotics\IMG\robocam_2020_04_17_13_39_13_321.jpg;0;1;0;0.1419447;54.05093;97.83415;0.6018422;325.265;-4.111681E-05
C:\Users\hp\Documents\Robotics\IMG\robocam_2020_04_17_13_39_13_371.jpg;0;1;0;0.1914022;54.06398;97.82508;0.8375514;325.3051;-0.001393534
C:\Users\hp\Documents\Robotics\IMG\robocam_2020_04_17_13_39_13_422.jpg;0;1;0;0.2218012;54.0741;97.81802;1.003071;325.203;0.000644271
C:\Users\hp\Documents\Robotics\IMG\robocam_2020_04_17_13_39_13_471.jpg;0;1;0;0.2883788;54.09182;97.80553;1.262483;325.0842;-0.001998049
C:\Users\hp\Documents\Robotics\IMG\robocam_2020_04_17_13_39_13_521.jpg;0;1;0;0.3102256;54.10314;97.79752;1.332236;325.0853;-0.003698907
C:\Users\hp\Documents\Robotics\IMG\robocam_2020_04_17_13_39_13_572.jpg;0;1;0;0.3817601;54.12012;97.78546;1.238297;325.1122;-0.001136905
C:\Users\hp\Documents\Robotics\IMG\robocam_2020_04_17_13_39_13_621.jpg;0;1;0;0.411889;54.13279;97.77655;1.157044;325.0677;-0.0002848983
C:\Users\hp\Documents\Robotics\IMG\robocam_2020_04_17_13_39_13_671.jpg;0;1;0;0.4681257;54.15503;97.76087;1.104429;324.9866;-9.47331E-05
C:\Users\hp\Documents\Robotics\IMG\robocam_2020_04_17_13_39_13_721.jpg;0;1;0;0.5026127;54.17174;97.74909;1.106244;324.9836;-0.0003500057
C:\Users\hp\Documents\Robotics\IMG\robocam_2020_04_17_13_39_13_772.jpg;0;1;0;0.5425196;54.19822;97.73046;1.121903;325.1041;-0.001035079
C:\Users\hp\Documents\Robotics\IMG\robocam_2020_04_17_13_39_13_822.jpg;0;1;0;0.5875614;54.21807;97.71653;1.171292;325.1141;-0.0001297474
C:\Users\hp\Documents\Robotics\IMG\robocam_2020_04_17_13_39_13_871.jpg;0;1;0;0.6202346;54.24979;97.6942;1.242227;325.1416;-0.001084227
